index,path,prediction
357,D:/CS4243_miniproj/captcha_img/test/66qv60-0.png,g6qv66
358,D:/CS4243_miniproj/captcha_img/test/66yeec0o-0.png,66yeec0d
359,D:/CS4243_miniproj/captcha_img/test/674yz-0.png,674yz
360,D:/CS4243_miniproj/captcha_img/test/6885kiy-0.png,cusky
361,D:/CS4243_miniproj/captcha_img/test/6887qv-0.png,6887qv
362,D:/CS4243_miniproj/captcha_img/test/68nyv-0.png,6dwv
363,D:/CS4243_miniproj/captcha_img/test/69a27m-0.png,69a27m
364,D:/CS4243_miniproj/captcha_img/test/6b8qqt-0.png,6b8oqt
365,D:/CS4243_miniproj/captcha_img/test/6cn8khq-0.png,6om8hhq
366,D:/CS4243_miniproj/captcha_img/test/6dr3-0.png,6x5
367,D:/CS4243_miniproj/captcha_img/test/6e8ky5vl-0.png,6e8kwy5v1
368,D:/CS4243_miniproj/captcha_img/test/6ezy-0.png,6ezy
369,D:/CS4243_miniproj/captcha_img/test/6gmo0yhp-0.png,6gmo0yhp
370,D:/CS4243_miniproj/captcha_img/test/6i3x4ab2-0.png,6i3x4ab2
371,D:/CS4243_miniproj/captcha_img/test/6i4pw-0.png,6i4pw
372,D:/CS4243_miniproj/captcha_img/test/6ip3gj8w-0.png,6ip3gj8w
373,D:/CS4243_miniproj/captcha_img/test/6jeolrb-0.png,6jeolrb
374,D:/CS4243_miniproj/captcha_img/test/6jgczv-0.png,6yot
375,D:/CS4243_miniproj/captcha_img/test/6k8o3yk-0.png,6kbc3yk
376,D:/CS4243_miniproj/captcha_img/test/6lkxo5-0.png,6lkx05
377,D:/CS4243_miniproj/captcha_img/test/6mh8nbc-0.png,6mh8nbc
378,D:/CS4243_miniproj/captcha_img/test/6nez-0.png,6nz
379,D:/CS4243_miniproj/captcha_img/test/6nizx-0.png,6uizx
380,D:/CS4243_miniproj/captcha_img/test/6oqlrct-0.png,6oqlrct
381,D:/CS4243_miniproj/captcha_img/test/6p9kg-0.png,6p9tg
382,D:/CS4243_miniproj/captcha_img/test/6rn1-0.png,6rn1
383,D:/CS4243_miniproj/captcha_img/test/6rqy5-0.png,6rhy5
384,D:/CS4243_miniproj/captcha_img/test/6rsm5vbv-0.png,6rsm5vbv
385,D:/CS4243_miniproj/captcha_img/test/6s82khq-0.png,6s82khq
386,D:/CS4243_miniproj/captcha_img/test/6t2f1-0.png,6tzf1
387,D:/CS4243_miniproj/captcha_img/test/6tp0xi-0.png,6tp0xi
388,D:/CS4243_miniproj/captcha_img/test/6u702jo-0.png,64702j0
389,D:/CS4243_miniproj/captcha_img/test/6uc8lxm-0.png,gvcrlxm
390,D:/CS4243_miniproj/captcha_img/test/6ud6o-0.png,6vd6d
391,D:/CS4243_miniproj/captcha_img/test/6uj1k-0.png,6uj1k
392,D:/CS4243_miniproj/captcha_img/test/6umph5p0-0.png,6umph5p0
393,D:/CS4243_miniproj/captcha_img/test/6vt9-0.png,6vt9
394,D:/CS4243_miniproj/captcha_img/test/6xhz-0.png,6xhz
395,D:/CS4243_miniproj/captcha_img/test/6yjb6-0.png,6yjb6
396,D:/CS4243_miniproj/captcha_img/test/6yub4j6-0.png,6yub4j6
397,D:/CS4243_miniproj/captcha_img/test/6ziffcz-0.png,6ziffcz
398,D:/CS4243_miniproj/captcha_img/test/70vh-0.png,70vh
399,D:/CS4243_miniproj/captcha_img/test/71uitis-0.png,71uitis
400,D:/CS4243_miniproj/captcha_img/test/728h-0.png,728h
401,D:/CS4243_miniproj/captcha_img/test/72cr-0.png,72cr
402,D:/CS4243_miniproj/captcha_img/test/72ok-0.png,72ok
403,D:/CS4243_miniproj/captcha_img/test/72qrkw-0.png,72qrkw
404,D:/CS4243_miniproj/captcha_img/test/73z8hl-0.png,00z0hl
405,D:/CS4243_miniproj/captcha_img/test/74d5nqg7-0.png,7ad5nqg7
406,D:/CS4243_miniproj/captcha_img/test/75jc4s-0.png,75jc4s
407,D:/CS4243_miniproj/captcha_img/test/765xos8-0.png,765xqs8
408,D:/CS4243_miniproj/captcha_img/test/78l9-0.png,78l9
409,D:/CS4243_miniproj/captcha_img/test/797v-0.png,7g7v
410,D:/CS4243_miniproj/captcha_img/test/79coxr-0.png,79coxr
411,D:/CS4243_miniproj/captcha_img/test/79ioqkt-0.png,79ioqht
412,D:/CS4243_miniproj/captcha_img/test/79kr-0.png,79kr
413,D:/CS4243_miniproj/captcha_img/test/79n1-0.png,79ni
414,D:/CS4243_miniproj/captcha_img/test/7aj8s1cr-0.png,7al8srr
415,D:/CS4243_miniproj/captcha_img/test/7atr4vpn-0.png,7atr4vpn
416,D:/CS4243_miniproj/captcha_img/test/7cbzihb3-0.png,hubtcmbx
417,D:/CS4243_miniproj/captcha_img/test/7ch9mno-0.png,7ch9nno
418,D:/CS4243_miniproj/captcha_img/test/7d02g-0.png,7d02g
419,D:/CS4243_miniproj/captcha_img/test/7dfpwcv-0.png,qdfpwcv
420,D:/CS4243_miniproj/captcha_img/test/7dp41-0.png,7dp41
421,D:/CS4243_miniproj/captcha_img/test/7dxi-0.png,7dxi
422,D:/CS4243_miniproj/captcha_img/test/7e5o36h-0.png,703o36h
423,D:/CS4243_miniproj/captcha_img/test/7f3t77yk-0.png,7q3t77yk
424,D:/CS4243_miniproj/captcha_img/test/7f53hf-0.png,7f53hf
425,D:/CS4243_miniproj/captcha_img/test/7gdnfemv-0.png,7gdnfemv
426,D:/CS4243_miniproj/captcha_img/test/7h0a-0.png,7h0a
427,D:/CS4243_miniproj/captcha_img/test/7i1o5e3-0.png,7i1o5e3
428,D:/CS4243_miniproj/captcha_img/test/7iiyi4h-0.png,7iiyi4h
429,D:/CS4243_miniproj/captcha_img/test/7jb15-0.png,zibl3
430,D:/CS4243_miniproj/captcha_img/test/7juo675-0.png,7juo675
431,D:/CS4243_miniproj/captcha_img/test/7ma7p-0.png,5makp
432,D:/CS4243_miniproj/captcha_img/test/7n9jlm-0.png,7n9jlm
433,D:/CS4243_miniproj/captcha_img/test/7olxc3k-0.png,7olxc3k
434,D:/CS4243_miniproj/captcha_img/test/7oq8-0.png,70q8
435,D:/CS4243_miniproj/captcha_img/test/7q0agge-0.png,7o0igge
436,D:/CS4243_miniproj/captcha_img/test/7q0s9-0.png,7q0e9
437,D:/CS4243_miniproj/captcha_img/test/7qbyo-0.png,7qby0
438,D:/CS4243_miniproj/captcha_img/test/7qz0lfx-0.png,7qz0lfx
439,D:/CS4243_miniproj/captcha_img/test/7rhv9-0.png,jnhj8
440,D:/CS4243_miniproj/captcha_img/test/7ro3nfy-0.png,7ro3ny
441,D:/CS4243_miniproj/captcha_img/test/7tei-0.png,7tqi
442,D:/CS4243_miniproj/captcha_img/test/7udyuhg-0.png,7udyuhg
443,D:/CS4243_miniproj/captcha_img/test/7uj27-0.png,wux1
444,D:/CS4243_miniproj/captcha_img/test/7uygzl-0.png,7uygz1
445,D:/CS4243_miniproj/captcha_img/test/7v1pp-0.png,7v1pp
446,D:/CS4243_miniproj/captcha_img/test/7vs7l-0.png,9vs8l
447,D:/CS4243_miniproj/captcha_img/test/7vseu-0.png,zvseu
448,D:/CS4243_miniproj/captcha_img/test/7xd9dnsu-0.png,7xd9dnsu
449,D:/CS4243_miniproj/captcha_img/test/7xfza9sy-0.png,7xfza9sy
450,D:/CS4243_miniproj/captcha_img/test/7y05t-0.png,y05
451,D:/CS4243_miniproj/captcha_img/test/7yd13j-0.png,7yas
452,D:/CS4243_miniproj/captcha_img/test/7zhp-0.png,7zhp
453,D:/CS4243_miniproj/captcha_img/test/7zns-0.png,7zns
454,D:/CS4243_miniproj/captcha_img/test/80fntlo-0.png,80fntl0
455,D:/CS4243_miniproj/captcha_img/test/80qkq-0.png,boakq
456,D:/CS4243_miniproj/captcha_img/test/80xo-0.png,80xo
457,D:/CS4243_miniproj/captcha_img/test/81dbfmjt-0.png,81dbfmjt
458,D:/CS4243_miniproj/captcha_img/test/81jv-0.png,81jv
459,D:/CS4243_miniproj/captcha_img/test/83ii1ma7-0.png,g3iiyma7
460,D:/CS4243_miniproj/captcha_img/test/8437vw2-0.png,o737vwc
461,D:/CS4243_miniproj/captcha_img/test/845ios-0.png,8451os
462,D:/CS4243_miniproj/captcha_img/test/847n4v-0.png,847n4v
463,D:/CS4243_miniproj/captcha_img/test/857txd-0.png,857xd
464,D:/CS4243_miniproj/captcha_img/test/857u-0.png,85u
465,D:/CS4243_miniproj/captcha_img/test/85yt3-0.png,85y63
466,D:/CS4243_miniproj/captcha_img/test/86zf1-0.png,86zf1
467,D:/CS4243_miniproj/captcha_img/test/88do-0.png,88d0
468,D:/CS4243_miniproj/captcha_img/test/88gtnpju-0.png,88gtnpju
469,D:/CS4243_miniproj/captcha_img/test/8954-0.png,8954
470,D:/CS4243_miniproj/captcha_img/test/89uxia-0.png,893xia
471,D:/CS4243_miniproj/captcha_img/test/8a27-0.png,aaq7
472,D:/CS4243_miniproj/captcha_img/test/8cmn-0.png,8cmn
473,D:/CS4243_miniproj/captcha_img/test/8drskum-0.png,8drskum
474,D:/CS4243_miniproj/captcha_img/test/8dz3-0.png,gdz3
475,D:/CS4243_miniproj/captcha_img/test/8ej7j-0.png,8ej7j
476,D:/CS4243_miniproj/captcha_img/test/8eqthhxs-0.png,8eq1bbx5
477,D:/CS4243_miniproj/captcha_img/test/8f37hk9-0.png,8f37hk9
478,D:/CS4243_miniproj/captcha_img/test/8fa95b-0.png,8c97b
479,D:/CS4243_miniproj/captcha_img/test/8fh1jn7o-0.png,8fh1jn7o
480,D:/CS4243_miniproj/captcha_img/test/8fhvr-0.png,8fur
481,D:/CS4243_miniproj/captcha_img/test/8ga7-0.png,8za7
482,D:/CS4243_miniproj/captcha_img/test/8gjjfa-0.png,0gjjfa
483,D:/CS4243_miniproj/captcha_img/test/8gs2o4ht-0.png,8gs2g4ht
484,D:/CS4243_miniproj/captcha_img/test/8gti-0.png,8gti
485,D:/CS4243_miniproj/captcha_img/test/8gvjbeg-0.png,8gvjbeg
486,D:/CS4243_miniproj/captcha_img/test/8haa6hf-0.png,6haa6hi
487,D:/CS4243_miniproj/captcha_img/test/8hr836-0.png,8hr836
488,D:/CS4243_miniproj/captcha_img/test/8ilfoyvf-0.png,b8lf0yvf
489,D:/CS4243_miniproj/captcha_img/test/8jhd43-0.png,ojhdy3
490,D:/CS4243_miniproj/captcha_img/test/8jmqsxc-0.png,6jmqskc
491,D:/CS4243_miniproj/captcha_img/test/8jqv6j-0.png,8jqv6j
492,D:/CS4243_miniproj/captcha_img/test/8jyb-0.png,8jyb
493,D:/CS4243_miniproj/captcha_img/test/8k5y2-0.png,0ksy2
494,D:/CS4243_miniproj/captcha_img/test/8kpdpt-0.png,8kpdpt
495,D:/CS4243_miniproj/captcha_img/test/8m5k7-0.png,8m5k7
496,D:/CS4243_miniproj/captcha_img/test/8p2da-0.png,rr2dr
497,D:/CS4243_miniproj/captcha_img/test/8py2-0.png,8py2
498,D:/CS4243_miniproj/captcha_img/test/8ry9l4e-0.png,8ry9l4e
499,D:/CS4243_miniproj/captcha_img/test/8s3cl-0.png,8s3cl
500,D:/CS4243_miniproj/captcha_img/test/8sjkrn-0.png,8skrn
501,D:/CS4243_miniproj/captcha_img/test/8t5ylkn-0.png,0t0ylkn
502,D:/CS4243_miniproj/captcha_img/test/8t95-0.png,8t95
503,D:/CS4243_miniproj/captcha_img/test/8u7c6-0.png,3k7e6
504,D:/CS4243_miniproj/captcha_img/test/8vj93y-0.png,8vjy3y
505,D:/CS4243_miniproj/captcha_img/test/8vks9h-0.png,0vks9h
506,D:/CS4243_miniproj/captcha_img/test/8vlq5ln-0.png,8vlqsln
507,D:/CS4243_miniproj/captcha_img/test/8vs59cma-0.png,8vr59cnd
508,D:/CS4243_miniproj/captcha_img/test/8vvo6nxj-0.png,8vvo6nxj
509,D:/CS4243_miniproj/captcha_img/test/8w853lv-0.png,8w853lv
510,D:/CS4243_miniproj/captcha_img/test/8wcq-0.png,8wcq
511,D:/CS4243_miniproj/captcha_img/test/8xbs5m1-0.png,8xbs5m1
512,D:/CS4243_miniproj/captcha_img/test/8y3quw-0.png,8y3quw
513,D:/CS4243_miniproj/captcha_img/test/8y9a-0.png,8y9a
514,D:/CS4243_miniproj/captcha_img/test/8yeix3b2-0.png,8yeix3b2
515,D:/CS4243_miniproj/captcha_img/test/8z5y-0.png,oe6i
516,D:/CS4243_miniproj/captcha_img/test/905i4de-0.png,9o5l4de
517,D:/CS4243_miniproj/captcha_img/test/911qxoxi-0.png,9fqx0y
518,D:/CS4243_miniproj/captcha_img/test/916r-0.png,916r
519,D:/CS4243_miniproj/captcha_img/test/91v56clg-0.png,91v56ol3
520,D:/CS4243_miniproj/captcha_img/test/92itgl-0.png,92itgl
521,D:/CS4243_miniproj/captcha_img/test/92mhb-0.png,92mhb
522,D:/CS4243_miniproj/captcha_img/test/93tlh-0.png,93tlh
523,D:/CS4243_miniproj/captcha_img/test/94k7yft-0.png,94k7yft
524,D:/CS4243_miniproj/captcha_img/test/95hgda-0.png,ghus0a
525,D:/CS4243_miniproj/captcha_img/test/95j98se-0.png,95j98se
526,D:/CS4243_miniproj/captcha_img/test/95pcp5d-0.png,95pep3d
527,D:/CS4243_miniproj/captcha_img/test/95ticg-0.png,95ticg
528,D:/CS4243_miniproj/captcha_img/test/96wm-0.png,g6wm
529,D:/CS4243_miniproj/captcha_img/test/97vl-0.png,97ul
530,D:/CS4243_miniproj/captcha_img/test/982zt-0.png,982zt
531,D:/CS4243_miniproj/captcha_img/test/989gqi-0.png,9t99q4
532,D:/CS4243_miniproj/captcha_img/test/98en60a-0.png,9aengua
533,D:/CS4243_miniproj/captcha_img/test/98kt9if-0.png,98kt9if
534,D:/CS4243_miniproj/captcha_img/test/98zdn-0.png,98zdn
535,D:/CS4243_miniproj/captcha_img/test/9a8w-0.png,9a8w
536,D:/CS4243_miniproj/captcha_img/test/9abo-0.png,9abo
537,D:/CS4243_miniproj/captcha_img/test/9bf9-0.png,99
538,D:/CS4243_miniproj/captcha_img/test/9cd1r-0.png,9cqlc
539,D:/CS4243_miniproj/captcha_img/test/9d6a-0.png,9o6a
540,D:/CS4243_miniproj/captcha_img/test/9e1e5t3-0.png,9e1e5t3
541,D:/CS4243_miniproj/captcha_img/test/9ecqisn-0.png,9ecqisn
542,D:/CS4243_miniproj/captcha_img/test/9eub-0.png,9evb
543,D:/CS4243_miniproj/captcha_img/test/9h7ucby-0.png,9h7uc6y
544,D:/CS4243_miniproj/captcha_img/test/9ic2560-0.png,9ic2560
545,D:/CS4243_miniproj/captcha_img/test/9jne-0.png,9jhb
546,D:/CS4243_miniproj/captcha_img/test/9jr3bv6-0.png,9jr3bv6
547,D:/CS4243_miniproj/captcha_img/test/9jud9-0.png,jud
548,D:/CS4243_miniproj/captcha_img/test/9k0r3u89-0.png,9k0r3ug9
549,D:/CS4243_miniproj/captcha_img/test/9kat-0.png,dkat
550,D:/CS4243_miniproj/captcha_img/test/9kdflf-0.png,9hdflf
551,D:/CS4243_miniproj/captcha_img/test/9ko8gb7-0.png,9kd8gb7
552,D:/CS4243_miniproj/captcha_img/test/9kt2e50-0.png,9kt2d50
553,D:/CS4243_miniproj/captcha_img/test/9ky868f-0.png,9kyb68f
554,D:/CS4243_miniproj/captcha_img/test/9l7bkna-0.png,9i7bkna
555,D:/CS4243_miniproj/captcha_img/test/9o9vjrf-0.png,9o9vjrb
556,D:/CS4243_miniproj/captcha_img/test/9odszww-0.png,90dszww
557,D:/CS4243_miniproj/captcha_img/test/9pzd05-0.png,9pzd05
558,D:/CS4243_miniproj/captcha_img/test/9q8et-0.png,9q8it
559,D:/CS4243_miniproj/captcha_img/test/9q8x5jar-0.png,9q8x5igv
560,D:/CS4243_miniproj/captcha_img/test/9roi-0.png,9roi
561,D:/CS4243_miniproj/captcha_img/test/9roz-0.png,9ra1
562,D:/CS4243_miniproj/captcha_img/test/9snz6yol-0.png,9snz6yol
563,D:/CS4243_miniproj/captcha_img/test/9tjryy-0.png,1tjkyy
564,D:/CS4243_miniproj/captcha_img/test/9tml6-0.png,oitmi6
565,D:/CS4243_miniproj/captcha_img/test/9uto8-0.png,quto8
566,D:/CS4243_miniproj/captcha_img/test/9uvr0ib-0.png,yn
567,D:/CS4243_miniproj/captcha_img/test/9vvf-0.png,9uvf
568,D:/CS4243_miniproj/captcha_img/test/9w2kf6-0.png,9w2kf6
569,D:/CS4243_miniproj/captcha_img/test/9w7u-0.png,qw7u
570,D:/CS4243_miniproj/captcha_img/test/9x4a-0.png,9x4a
571,D:/CS4243_miniproj/captcha_img/test/9xawh3yg-0.png,0nchy9
572,D:/CS4243_miniproj/captcha_img/test/9xrjkpv3-0.png,9xrikpv3
573,D:/CS4243_miniproj/captcha_img/test/9y4j9qb5-0.png,9y4j9qb5
574,D:/CS4243_miniproj/captcha_img/test/9ylh81c3-0.png,9yh8tc3
575,D:/CS4243_miniproj/captcha_img/test/a05d1v-0.png,a05div
576,D:/CS4243_miniproj/captcha_img/test/a0781s-0.png,a078ls
577,D:/CS4243_miniproj/captcha_img/test/a09mmm-0.png,ro9nmm
578,D:/CS4243_miniproj/captcha_img/test/a0p3v7-0.png,aor3v1
579,D:/CS4243_miniproj/captcha_img/test/a0sp1ytr-0.png,a0sp1ytr
580,D:/CS4243_miniproj/captcha_img/test/a0vz-0.png,a0vz
581,D:/CS4243_miniproj/captcha_img/test/a10n8u7a-0.png,ai0n8v1a
582,D:/CS4243_miniproj/captcha_img/test/a19teh-0.png,ai9teh
583,D:/CS4243_miniproj/captcha_img/test/a3am-0.png,a3am
584,D:/CS4243_miniproj/captcha_img/test/a3lb-0.png,a3lb
585,D:/CS4243_miniproj/captcha_img/test/a4eer5-0.png,a4eer5
586,D:/CS4243_miniproj/captcha_img/test/a6d6ejh-0.png,a6d6ejh
587,D:/CS4243_miniproj/captcha_img/test/a7boq-0.png,a7b0q
588,D:/CS4243_miniproj/captcha_img/test/a7hna-0.png,u7hna
589,D:/CS4243_miniproj/captcha_img/test/a7nft-0.png,a7nft
590,D:/CS4243_miniproj/captcha_img/test/a9wr-0.png,a9wr
591,D:/CS4243_miniproj/captcha_img/test/ab3t-0.png,ab3t
592,D:/CS4243_miniproj/captcha_img/test/abkn-0.png,rbkn
593,D:/CS4243_miniproj/captcha_img/test/ac0k2ac-0.png,ac0k2ac
594,D:/CS4243_miniproj/captcha_img/test/acukt0vo-0.png,acykt0vo
595,D:/CS4243_miniproj/captcha_img/test/adj6kf8-0.png,ads6kfe
596,D:/CS4243_miniproj/captcha_img/test/adjw-0.png,avjw
597,D:/CS4243_miniproj/captcha_img/test/aettyxdl-0.png,vtttvvd1
598,D:/CS4243_miniproj/captcha_img/test/aeylheco-0.png,aeylheco
599,D:/CS4243_miniproj/captcha_img/test/af5tfh-0.png,if5ta9
600,D:/CS4243_miniproj/captcha_img/test/affv2-0.png,affv2
601,D:/CS4243_miniproj/captcha_img/test/ag2hnuw4-0.png,agzunuw4
602,D:/CS4243_miniproj/captcha_img/test/agti-0.png,ac7i
603,D:/CS4243_miniproj/captcha_img/test/ah9z-0.png,ah9z
604,D:/CS4243_miniproj/captcha_img/test/ahmw48r0-0.png,almq148i0
605,D:/CS4243_miniproj/captcha_img/test/ahpho-0.png,ahfh0
606,D:/CS4243_miniproj/captcha_img/test/ai6j7gu-0.png,aisj7gv
607,D:/CS4243_miniproj/captcha_img/test/airp-0.png,airp
608,D:/CS4243_miniproj/captcha_img/test/aiu0q3n5-0.png,aiu0q3n5
609,D:/CS4243_miniproj/captcha_img/test/aiwh-0.png,aiwh
610,D:/CS4243_miniproj/captcha_img/test/aj0w0o-0.png,aj0w0o
611,D:/CS4243_miniproj/captcha_img/test/ajej-0.png,ajej
612,D:/CS4243_miniproj/captcha_img/test/ajst-0.png,aist
613,D:/CS4243_miniproj/captcha_img/test/akc39-0.png,akc39
614,D:/CS4243_miniproj/captcha_img/test/akf8o1-0.png,akf8oi
615,D:/CS4243_miniproj/captcha_img/test/al5oidta-0.png,al5oldta
616,D:/CS4243_miniproj/captcha_img/test/alj0qd-0.png,alj0qd
617,D:/CS4243_miniproj/captcha_img/test/am1jamnx-0.png,am1jamnx
618,D:/CS4243_miniproj/captcha_img/test/am3zutsp-0.png,am3zutsp
619,D:/CS4243_miniproj/captcha_img/test/ambcqo-0.png,ambcqo
620,D:/CS4243_miniproj/captcha_img/test/angpr-0.png,angpr
621,D:/CS4243_miniproj/captcha_img/test/aogwhj3y-0.png,a0gwhj3y
622,D:/CS4243_miniproj/captcha_img/test/aotaaj-0.png,aotaaj
623,D:/CS4243_miniproj/captcha_img/test/aova-0.png,a0va
624,D:/CS4243_miniproj/captcha_img/test/ap7v1co5-0.png,qp7v1uo5
625,D:/CS4243_miniproj/captcha_img/test/apf9kx-0.png,qq5bkx
626,D:/CS4243_miniproj/captcha_img/test/api94-0.png,ap94
627,D:/CS4243_miniproj/captcha_img/test/aqq8-0.png,aqq8
628,D:/CS4243_miniproj/captcha_img/test/asdrpxpf-0.png,oadr6upi
629,D:/CS4243_miniproj/captcha_img/test/ati99er-0.png,mti99er
630,D:/CS4243_miniproj/captcha_img/test/atwip0-0.png,atwip0
631,D:/CS4243_miniproj/captcha_img/test/aumb-0.png,u3a
632,D:/CS4243_miniproj/captcha_img/test/aup1v-0.png,9v71v
633,D:/CS4243_miniproj/captcha_img/test/awsb9x-0.png,awshjh
634,D:/CS4243_miniproj/captcha_img/test/axiy-0.png,axiy
635,D:/CS4243_miniproj/captcha_img/test/aybws-0.png,rybw5
636,D:/CS4243_miniproj/captcha_img/test/azci8sm-0.png,azci8sm
637,D:/CS4243_miniproj/captcha_img/test/b10cjyh5-0.png,biocjyh5
638,D:/CS4243_miniproj/captcha_img/test/b30srp-0.png,b30srp
639,D:/CS4243_miniproj/captcha_img/test/b359qg64-0.png,b1b9qu64
640,D:/CS4243_miniproj/captcha_img/test/b37if3k-0.png,b37if3k
641,D:/CS4243_miniproj/captcha_img/test/b3okru3-0.png,3okru3
642,D:/CS4243_miniproj/captcha_img/test/b45viav3-0.png,b4sv1av3
643,D:/CS4243_miniproj/captcha_img/test/b4bo0u-0.png,b4b00u
644,D:/CS4243_miniproj/captcha_img/test/b4dmm-0.png,p4dwn
645,D:/CS4243_miniproj/captcha_img/test/b4gvghd-0.png,b4gughd
646,D:/CS4243_miniproj/captcha_img/test/b842ks-0.png,bq42ks
647,D:/CS4243_miniproj/captcha_img/test/b9opk-0.png,b9opk
648,D:/CS4243_miniproj/captcha_img/test/bayv1bf-0.png,6oyrfbf
649,D:/CS4243_miniproj/captcha_img/test/bc8nk-0.png,bl8nk
650,D:/CS4243_miniproj/captcha_img/test/be1nxzo-0.png,be1nxzo
651,D:/CS4243_miniproj/captcha_img/test/be5bvz-0.png,be5bvz
652,D:/CS4243_miniproj/captcha_img/test/berxkmm-0.png,berxkmm
653,D:/CS4243_miniproj/captcha_img/test/bf90d36-0.png,bf9opa6
654,D:/CS4243_miniproj/captcha_img/test/bg2l-0.png,oy2i
655,D:/CS4243_miniproj/captcha_img/test/bgrel-0.png,bgr21
656,D:/CS4243_miniproj/captcha_img/test/bh8fm4-0.png,bh8fm4
657,D:/CS4243_miniproj/captcha_img/test/bi4tc1t-0.png,jv9ltlt
658,D:/CS4243_miniproj/captcha_img/test/bkgkg-0.png,bkgkg
659,D:/CS4243_miniproj/captcha_img/test/bksz4-0.png,8asl4
660,D:/CS4243_miniproj/captcha_img/test/ble2-0.png,ble2
661,D:/CS4243_miniproj/captcha_img/test/bms2xok-0.png,bms2keol
662,D:/CS4243_miniproj/captcha_img/test/bof0-0.png,boeq
663,D:/CS4243_miniproj/captcha_img/test/borm8q-0.png,b0rm8q
664,D:/CS4243_miniproj/captcha_img/test/botts4p-0.png,botts4p
665,D:/CS4243_miniproj/captcha_img/test/bpc5hioe-0.png,bpc5hioe
666,D:/CS4243_miniproj/captcha_img/test/bpqy-0.png,bpqy
667,D:/CS4243_miniproj/captcha_img/test/br70-0.png,br7o
668,D:/CS4243_miniproj/captcha_img/test/bs8pvh-0.png,bs8pvh
669,D:/CS4243_miniproj/captcha_img/test/bsmh-0.png,bsmh
670,D:/CS4243_miniproj/captcha_img/test/btzh-0.png,btzh
671,D:/CS4243_miniproj/captcha_img/test/bwkx-0.png,bwkx
672,D:/CS4243_miniproj/captcha_img/test/by0nq5-0.png,by1nq5
673,D:/CS4243_miniproj/captcha_img/test/bzb9o8f7-0.png,8zb9o8f7
674,D:/CS4243_miniproj/captcha_img/test/bzx2-0.png,bzx
675,D:/CS4243_miniproj/captcha_img/test/c0u7m-0.png,c0u7m
676,D:/CS4243_miniproj/captcha_img/test/c1dq8-0.png,cidq8
677,D:/CS4243_miniproj/captcha_img/test/c1ja0-0.png,oflap
678,D:/CS4243_miniproj/captcha_img/test/c1zjhlz-0.png,clzjhlz
679,D:/CS4243_miniproj/captcha_img/test/c3mh-0.png,k3mh
680,D:/CS4243_miniproj/captcha_img/test/c56kq-0.png,cs6kq
681,D:/CS4243_miniproj/captcha_img/test/c5ibod-0.png,c51bqd
682,D:/CS4243_miniproj/captcha_img/test/c61s-0.png,c61s
683,D:/CS4243_miniproj/captcha_img/test/c8egw6f-0.png,c8egw6f
684,D:/CS4243_miniproj/captcha_img/test/c8lipq3q-0.png,68liposq
685,D:/CS4243_miniproj/captcha_img/test/c9azl-0.png,c9azl
686,D:/CS4243_miniproj/captcha_img/test/cb0zfw-0.png,c6uzfw
687,D:/CS4243_miniproj/captcha_img/test/cc8am3d-0.png,cc8am3d
688,D:/CS4243_miniproj/captcha_img/test/ccd2k-0.png,ccd2k
689,D:/CS4243_miniproj/captcha_img/test/ccmk-0.png,ccmk
690,D:/CS4243_miniproj/captcha_img/test/ccphknh-0.png,ccfhk4h
691,D:/CS4243_miniproj/captcha_img/test/cczqr7m-0.png,cczqr7m
692,D:/CS4243_miniproj/captcha_img/test/cd2h9-0.png,d24q
693,D:/CS4243_miniproj/captcha_img/test/cd7zah-0.png,ca7zrn
694,D:/CS4243_miniproj/captcha_img/test/cdavw-0.png,cdavw
695,D:/CS4243_miniproj/captcha_img/test/celi0l6c-0.png,celi0l6c
696,D:/CS4243_miniproj/captcha_img/test/cezc6r9-0.png,cezc6r9
697,D:/CS4243_miniproj/captcha_img/test/cfqgi-0.png,croni
698,D:/CS4243_miniproj/captcha_img/test/cg16-0.png,6g16
699,D:/CS4243_miniproj/captcha_img/test/ch9y67-0.png,mv6
700,D:/CS4243_miniproj/captcha_img/test/chle6v3-0.png,chle6v3
701,D:/CS4243_miniproj/captcha_img/test/chs21-0.png,cure7
702,D:/CS4243_miniproj/captcha_img/test/ci2yg-0.png,cie4g
703,D:/CS4243_miniproj/captcha_img/test/ci82-0.png,ci82
704,D:/CS4243_miniproj/captcha_img/test/ciixax-0.png,ciixax
705,D:/CS4243_miniproj/captcha_img/test/ck2pg9-0.png,ck2pg9
706,D:/CS4243_miniproj/captcha_img/test/ckowcc3w-0.png,ekowcc3w
707,D:/CS4243_miniproj/captcha_img/test/ckxl-0.png,ckxl
708,D:/CS4243_miniproj/captcha_img/test/clc43-0.png,clc43
709,D:/CS4243_miniproj/captcha_img/test/clivi-0.png,oiivi
710,D:/CS4243_miniproj/captcha_img/test/clsev-0.png,csev
711,D:/CS4243_miniproj/captcha_img/test/cnm7d0b-0.png,cwm7i0b
712,D:/CS4243_miniproj/captcha_img/test/cnr0n-0.png,cnr0n
713,D:/CS4243_miniproj/captcha_img/test/co6pmuf-0.png,c06pmuf
714,D:/CS4243_miniproj/captcha_img/test/cpkb0lun-0.png,cpkbolun
715,D:/CS4243_miniproj/captcha_img/test/cpuanl-0.png,cpuanl
716,D:/CS4243_miniproj/captcha_img/test/cq4xj-0.png,cq4zj
